Date,ACC,AHH,AIV,AMH,APTS,AVB,BOWFF,BRG,BRT,CPT,ELS,EQR,ESS,GADS,IIPZF,INVH,IRT,MAA,MRTI,NXRT,OPI,RESI,RPT,SNR,SRC,SUI,UDFI,UDR,UMH,AIII
2019-06-25,46.13999938964844,16.649999618530273,50.61000061035156,24.350000381469727,14.5,204.41000366210938,31.059999465942383,11.180000305175781,12.8100004196167,105.80999755859375,60.119998931884766,76.91000366210938,294.17999267578125,,10.680000305175781,27.06999969482422,11.680000305175781,117.44999694824219,131.0,40.58000183105469,25.520000457763672,11.65999984741211,12.300000190734863,6.949999809265137,43.810001373291016,128.3300018310547,4.199999809265137,45.11000061035156,12.600000381469727,
2019-06-26,45.209999084472656,16.100000381469727,49.56999969482422,23.969999313354492,14.4399995803833,201.27999877929688,30.479999542236328,10.880000114440918,12.770000457763672,104.2699966430664,59.58000183105469,75.6500015258789,288.29998779296875,,10.680000305175781,26.440000534057617,11.5,115.37999725341797,131.0,39.900001525878906,24.40999984741211,11.600000381469727,11.729999542236328,6.670000076293945,42.779998779296875,126.0999984741211,4.099999904632568,44.150001525878906,12.239999771118164,
2019-06-27,45.97999954223633,16.270000457763672,49.72999954223633,24.139999389648438,14.609999656677246,201.44000244140625,30.0,11.050000190734863,12.930000305175781,103.6500015258789,59.84000015258789,75.61000061035156,288.3699951171875,,10.680000305175781,26.530000686645508,11.489999771118164,116.31999969482422,131.0,39.79999923706055,25.15999984741211,11.890000343322754,12.010000228881836,6.760000228881836,42.279998779296875,126.5999984741211,4.099999904632568,44.58000183105469,12.489999771118164,
2019-06-28,46.15999984741211,16.549999237060547,50.119998931884766,24.309999465942383,14.949999809265137,203.17999267578125,30.0,11.75,14.130000114440918,104.38999938964844,60.66999816894531,75.91999816894531,291.92999267578125,,10.680000305175781,26.729999542236328,11.569999694824219,117.76000213623047,131.0,41.400001525878906,26.270000457763672,12.220000267028809,12.109999656677246,6.71999979019165,42.65999984741211,128.19000244140625,4.099999904632568,44.88999938964844,12.40999984741211,
2019-07-01,46.630001068115234,16.59000015258789,49.939998626708984,24.420000076293945,14.5600004196167,202.30999755859375,30.0,11.640000343322754,12.8100004196167,104.77999877929688,61.09000015258789,76.13999938964844,294.0299987792969,,10.680000305175781,26.829999923706055,11.649999618530273,118.52999877929688,131.0,41.11000061035156,26.889999389648438,12.220000267028809,11.699999809265137,6.670000076293945,42.349998474121094,129.52999877929688,4.480000019073486,45.11000061035156,12.350000381469727,
2019-07-02,47.209999084472656,16.770000457763672,50.72999954223633,24.81999969482422,15.15999984741211,205.55999755859375,30.0,11.899999618530273,12.920000076293945,106.4800033569336,61.64500045776367,77.43000030517578,298.57000732421875,,10.680000305175781,27.25,11.800000190734863,120.55000305175781,131.0,42.560001373291016,27.260000228881836,12.15999984741211,11.899999618530273,6.800000190734863,44.220001220703125,131.77000427246094,4.400000095367432,45.650001525878906,12.4399995803833,
2019-07-03,47.7599983215332,16.860000610351562,51.54999923706055,25.030000686645508,15.239999771118164,209.3300018310547,30.0,12.039999961853027,12.899999618530273,107.72000122070312,62.459999084472656,78.33999633789062,301.67999267578125,,10.680000305175781,27.489999771118164,11.979999542236328,121.56999969482422,131.0,43.11000061035156,27.729999542236328,12.260000228881836,11.920000076293945,6.860000133514404,44.900001525878906,133.5399932861328,4.050000190734863,46.2599983215332,12.680000305175781,
2019-07-05,47.599998474121094,16.899999618530273,51.09000015258789,25.1200008392334,15.289999961853027,207.8699951171875,30.90999984741211,11.989999771118164,13.109999656677246,107.43000030517578,62.44499969482422,77.91999816894531,301.1000061035156,,10.680000305175781,27.399999618530273,11.949999809265137,121.26000213623047,131.0,42.880001068115234,27.90999984741211,12.199999809265137,12.020000457763672,6.820000171661377,44.599998474121094,133.00999450683594,4.079999923706055,46.0,12.75,
2019-07-08,48.31999969482422,16.90999984741211,51.369998931884766,25.229999542236328,15.039999961853027,210.11000061035156,30.90999984741211,12.039999961853027,13.050000190734863,108.30000305175781,63.32500076293945,78.83000183105469,303.94000244140625,,10.680000305175781,27.610000610351562,11.979999542236328,122.13999938964844,131.0,43.11000061035156,27.6200008392334,11.949999809265137,11.960000038146973,6.809999942779541,44.380001068115234,134.3000030517578,4.079999923706055,46.470001220703125,12.630000114440918,
2019-07-09,48.83000183105469,16.84000015258789,51.95000076293945,25.479999542236328,15.050000190734863,211.50999450683594,30.90999984741211,11.90999984741211,13.0600004196167,108.97000122070312,63.814998626708984,79.31999969482422,305.3800048828125,,10.680000305175781,27.950000762939453,12.0,122.4800033569336,131.0,43.29999923706055,27.889999389648438,12.180000305175781,11.960000038146973,6.869999885559082,44.18000030517578,135.5399932861328,4.099999904632568,46.650001525878906,12.640000343322754,
2019-07-10,49.11000061035156,16.84000015258789,52.349998474121094,25.8799991607666,15.100000381469727,213.77000427246094,30.90999984741211,11.970000267028809,13.470000267028809,110.12999725341797,64.0250015258789,79.56999969482422,308.17999267578125,,10.680000305175781,28.020000457763672,11.989999771118164,123.55999755859375,131.0,43.20000076293945,27.829999923706055,12.199999809265137,11.949999809265137,6.980000019073486,44.720001220703125,136.16000366210938,4.150000095367432,46.91999816894531,12.649999618530273,
2019-07-11,48.75,16.549999237060547,51.61000061035156,25.309999465942383,14.880000114440918,211.39999389648438,31.15999984741211,11.619999885559082,13.5,109.04000091552734,62.9900016784668,79.29000091552734,305.9700012207031,,10.680000305175781,27.829999923706055,11.880000114440918,121.95999908447266,120.11000061035156,42.349998474121094,26.989999771118164,12.109999656677246,11.800000190734863,6.960000038146973,44.790000915527344,134.5,4.179999828338623,46.5,12.539999961853027,
2019-07-12,48.83000183105469,16.600000381469727,51.7400016784668,25.469999313354492,14.880000114440918,210.47999572753906,31.15999984741211,11.699999809265137,13.609999656677246,108.70999908447266,62.790000915527344,78.8499984741211,303.95001220703125,,10.680000305175781,27.920000076293945,11.949999809265137,120.69999694824219,120.11000061035156,42.31999969482422,26.940000534057617,12.149999618530273,11.760000228881836,6.869999885559082,44.79999923706055,133.6199951171875,4.199999809265137,46.2599983215332,12.539999961853027,
2019-07-15,48.81999969482422,16.65999984741211,51.630001068115234,25.709999084472656,14.789999961853027,211.2899932861328,31.65999984741211,11.75,13.529999732971191,108.94000244140625,62.82500076293945,79.12999725341797,304.8699951171875,,10.680000305175781,28.0,11.930000305175781,120.94999694824219,120.11000061035156,42.47999954223633,26.809999465942383,12.0600004196167,11.739999771118164,6.769999980926514,44.7400016784668,134.0,4.150000095367432,46.310001373291016,12.34000015258789,
2019-07-16,48.68000030517578,16.65999984741211,51.459999084472656,25.530000686645508,14.75,211.00999450683594,31.31999969482422,11.729999542236328,13.489999771118164,108.51000213623047,62.994998931884766,78.8499984741211,304.2900085449219,,10.680000305175781,27.959999084472656,11.949999809265137,121.06999969482422,120.11000061035156,42.369998931884766,26.790000915527344,12.09000015258789,11.6899995803833,6.960000038146973,44.09000015258789,133.75,4.199999809265137,46.439998626708984,12.449999809265137,
2019-07-17,48.63999938964844,16.700000762939453,51.0,25.399999618530273,14.880000114440918,210.97000122070312,31.440000534057617,11.720000267028809,13.529999732971191,108.12999725341797,62.650001525878906,78.63999938964844,303.6000061035156,,10.680000305175781,27.829999923706055,12.010000228881836,120.83999633789062,120.11000061035156,42.22999954223633,26.440000534057617,11.979999542236328,11.680000305175781,7.0,43.779998779296875,133.47999572753906,4.190000057220459,46.22999954223633,12.460000038146973,
2019-07-18,48.45000076293945,16.850000381469727,51.029998779296875,25.40999984741211,14.760000228881836,210.19000244140625,31.469999313354492,11.720000267028809,13.449999809265137,108.27999877929688,62.70500183105469,78.58999633789062,303.010009765625,,10.680000305175781,27.700000762939453,12.100000381469727,121.44000244140625,120.11000061035156,41.970001220703125,26.489999771118164,12.0,11.640000343322754,7.010000228881836,43.90999984741211,133.97000122070312,4.130000114440918,46.33000183105469,12.4399995803833,
2019-07-19,47.779998779296875,16.690000534057617,49.619998931884766,24.8799991607666,14.380000114440918,206.8300018310547,31.56999969482422,11.40999984741211,13.5600004196167,106.0999984741211,61.39500045776367,77.1500015258789,294.8999938964844,,10.680000305175781,27.030000686645508,11.90999984741211,119.05000305175781,120.11000061035156,41.099998474121094,26.239999771118164,11.770000457763672,11.420000076293945,6.880000114440918,43.599998474121094,131.38999938964844,4.199999809265137,45.43000030517578,12.1899995803833,
2019-07-22,48.08000183105469,16.610000610351562,49.45000076293945,24.860000610351562,14.550000190734863,205.14999389648438,31.549999237060547,11.430000305175781,13.5,105.58999633789062,61.46500015258789,76.87999725341797,292.04998779296875,,10.680000305175781,27.15999984741211,11.819999694824219,118.4000015258789,120.11000061035156,40.88999938964844,26.059999465942383,11.869999885559082,11.399999618530273,6.829999923706055,43.41999816894531,131.02999877929688,4.14900016784668,45.29999923706055,12.399999618530273,
2019-07-23,47.439998626708984,16.739999771118164,49.7400016784668,25.15999984741211,14.460000038146973,206.83999633789062,31.459999084472656,11.510000228881836,13.609999656677246,107.11000061035156,62.33000183105469,77.95999908447266,295.6099853515625,,10.680000305175781,27.389999389648438,12.0,119.1500015258789,120.11000061035156,41.189998626708984,26.65999984741211,11.819999694824219,11.579999923706055,6.960000038146973,43.810001373291016,132.5399932861328,4.199999809265137,45.779998779296875,12.920000076293945,
2019-07-24,46.959999084472656,16.799999237060547,49.61000061035156,25.049999237060547,14.430000305175781,206.85000610351562,31.459999084472656,11.609999656677246,13.59000015258789,107.04000091552734,61.779998779296875,77.43000030517578,293.75,,10.680000305175781,27.18000030517578,11.979999542236328,118.69000244140625,120.11000061035156,41.619998931884766,27.489999771118164,12.140000343322754,11.850000381469727,7.03000020980835,43.81999969482422,131.33999633789062,4.150000095367432,45.650001525878906,12.949999809265137,
2019-07-25,46.349998474121094,16.670000076293945,49.650001525878906,24.90999984741211,14.020000457763672,206.85000610351562,31.68000030517578,11.569999694824219,13.609999656677246,107.61000061035156,61.97999954223633,78.0999984741211,298.6000061035156,,10.680000305175781,27.299999237060547,11.979999542236328,118.62999725341797,120.11000061035156,42.060001373291016,27.459999084472656,12.0,11.710000038146973,6.900000095367432,43.72999954223633,132.3000030517578,4.190000057220459,45.90999984741211,12.84000015258789,
